fishing_event_id,year,month,day,time_deployed,time_retrieved,vessel_id,captain_id,area_swept
2788583,2012,9,4,2012-09-04T09:25:00Z,2012-09-04T09:45:00Z,584,32,158000
2788584,2012,9,5,2012-09-05T11:18:00Z,2012-09-05T11:38:00Z,584,32,152110
2788585,2012,9,11,2012-09-11T11:00:00Z,2012-09-11T11:21:00Z,584,32,155584
2788586,2012,9,8,2012-09-08T12:16:00Z,2012-09-08T12:36:00Z,584,32,143206
2788587,2012,9,11,2012-09-11T09:17:00Z,2012-09-11T09:37:00Z,584,32,144300
2788588,2012,9,5,2012-09-05T10:19:00Z,2012-09-05T10:39:00Z,584,32,148400
2788589,2012,9,4,2012-09-04T19:07:00Z,2012-09-04T19:28:00Z,584,32,153468
2788590,2012,9,5,2012-09-05T09:25:00Z,2012-09-05T09:44:00Z,584,32,135786
2788591,2012,9,5,2012-09-05T08:34:00Z,2012-09-05T08:54:00Z,584,32,146174
2788592,2012,9,5,2012-09-05T07:38:00Z,2012-09-05T07:58:00Z,584,32,142464
2788593,2012,9,4,2012-09-04T18:11:00Z,2012-09-04T18:30:00Z,584,32,134292
2788594,2012,9,4,2012-09-04T17:13:00Z,2012-09-04T17:33:00Z,584,32,139314
2788595,2012,9,8,2012-09-08T13:42:00Z,2012-09-08T14:01:00Z,584,32,145432
2788596,2012,9,8,2012-09-08T14:37:00Z,2012-09-08T14:56:00Z,584,32,130592
2788597,2012,9,8,2012-09-08T15:35:00Z,2012-09-08T15:52:00Z,584,32,120946
2788598,2012,9,8,2012-09-08T16:27:00Z,2012-09-08T16:46:00Z,584,32,134302
2788599,2012,9,8,2012-09-08T18:23:00Z,2012-09-08T18:42:00Z,584,32,130592
2788600,2012,9,8,2012-09-08T17:22:00Z,2012-09-08T17:42:00Z,584,32,146174
3233290,2013,6,21,2013-06-21T13:16:00Z,2013-06-21T13:35:00Z,2000,939,98271
3233291,2013,6,10,2013-06-10T09:29:00Z,2013-06-10T09:49:00Z,2000,939,111864
3233292,2013,6,1,2013-06-01T10:03:00Z,2013-06-01T10:22:00Z,2000,939,76818
3233293,2013,6,10,2013-06-10T08:13:00Z,2013-06-10T08:33:00Z,2000,939,101724
3233294,2013,6,13,2013-06-13T17:28:00Z,2013-06-13T17:48:00Z,2000,939,97416
3233295,2013,6,20,2013-06-20T17:51:00Z,2013-06-20T18:11:00Z,2000,939,96272
3233296,2013,6,1,2013-06-01T11:04:00Z,2013-06-01T11:23:00Z,2000,939,73602
3233297,2013,6,13,2013-06-13T18:28:00Z,2013-06-13T18:48:00Z,2000,939,110695
3233298,2013,6,10,2013-06-10T07:17:00Z,2013-06-10T07:35:00Z,2000,939,90992
3233299,2013,6,1,2013-06-01T12:15:00Z,2013-06-01T12:34:00Z,2000,939,67431
3233300,2013,5,31,2013-05-31T09:30:00Z,2013-05-31T09:48:00Z,2000,939,112911
3233301,2013,6,14,2013-06-14T10:51:00Z,2013-06-14T11:11:00Z,2000,939,94794
3233302,2013,6,14,2013-06-14T09:36:00Z,2013-06-14T09:57:00Z,2000,939,97328
3233303,2013,6,14,2013-06-14T13:54:00Z,2013-06-14T14:13:00Z,2000,939,61030
3233304,2013,5,30,2013-05-30T15:08:00Z,2013-05-30T15:25:00Z,2000,939,122640
3233305,2013,5,30,2013-05-30T12:16:00Z,2013-05-30T12:32:00Z,2000,939,94752
3233306,2013,6,14,2013-06-14T08:14:00Z,2013-06-14T08:34:00Z,2000,939,102725
3233307,2013,6,1,2013-06-01T13:39:00Z,2013-06-01T13:59:00Z,2000,939,72412
3233308,2013,6,14,2013-06-14T07:14:00Z,2013-06-14T07:34:00Z,2000,939,101790
3233309,2013,6,1,2013-06-01T14:36:00Z,2013-06-01T14:55:00Z,2000,939,62220
3233310,2013,6,1,2013-06-01T16:32:00Z,2013-06-01T16:50:00Z,2000,939,99575
3233311,2013,6,1,2013-06-01T15:36:00Z,2013-06-01T15:58:00Z,2000,939,95496
3233312,2013,6,12,2013-06-12T12:03:00Z,2013-06-12T12:23:00Z,2000,939,82896
3233313,2013,6,16,2013-06-16T07:16:00Z,2013-06-16T07:36:00Z,2000,939,55669
3233314,2013,6,12,2013-06-12T13:35:00Z,2013-06-12T13:55:00Z,2000,939,89441
3233315,2013,6,14,2013-06-14T15:46:00Z,2013-06-14T16:06:00Z,2000,939,66051
3233316,2013,6,16,2013-06-16T07:57:00Z,2013-06-16T08:17:00Z,2000,939,50416
3233317,2013,6,12,2013-06-12T15:34:00Z,2013-06-12T15:54:00Z,2000,939,162250
3233318,2013,6,16,2013-06-16T14:42:00Z,2013-06-16T15:01:00Z,2000,939,58824.00000000001
3233319,2013,6,2,2013-06-02T07:14:00Z,2013-06-02T07:33:00Z,2000,939,66898
3233320,2013,6,2,2013-06-02T08:28:00Z,2013-06-02T08:48:00Z,2000,939,71136
3233321,2013,6,15,2013-06-15T15:58:00Z,2013-06-15T16:18:00Z,2000,939,85671
3233322,2013,6,16,2013-06-16T09:09:00Z,2013-06-16T09:29:00Z,2000,939,47077
3233323,2013,6,15,2013-06-15T17:37:00Z,2013-06-15T17:57:00Z,2000,939,88644
3233222,2013,6,18,2013-06-18T08:32:00Z,2013-06-18T08:52:00Z,2000,939,69560
3233223,2013,6,5,2013-06-05T14:18:00Z,2013-06-05T14:37:00Z,2000,939,114243.99999999999
3233224,2013,6,7,2013-06-07T17:56:00Z,2013-06-07T18:17:00Z,2000,939,118319.99999999999
3233225,2013,6,7,2013-06-07T10:03:00Z,2013-06-07T10:22:00Z,2000,939,100686
3233226,2013,6,5,2013-06-05T15:23:00Z,2013-06-05T15:42:00Z,2000,939,124600
3233227,2013,6,7,2013-06-07T19:02:00Z,2013-06-07T19:22:00Z,2000,939,120456
3233228,2013,6,8,2013-06-08T09:57:00Z,2013-06-08T10:16:00Z,2000,939,76840
3233229,2013,6,17,2013-06-17T07:06:00Z,2013-06-17T07:25:00Z,2000,939,64970
3233230,2013,6,4,2013-06-04T07:05:00Z,2013-06-04T07:24:00Z,2000,939,87400
3233231,2013,6,6,2013-06-06T10:47:00Z,2013-06-06T11:08:00Z,2000,939,123887.99999999999
3233232,2013,6,17,2013-06-17T18:40:00Z,2013-06-17T19:01:00Z,2000,939,65100.00000000001
3233233,2013,6,17,2013-06-17T17:38:00Z,2013-06-17T17:59:00Z,2000,939,70281
3233234,2013,6,19,2013-06-19T08:37:00Z,2013-06-19T08:56:00Z,2000,939,69384
3233235,2013,6,17,2013-06-17T07:51:00Z,2013-06-17T08:10:00Z,2000,939,57768.00000000001
3233236,2013,6,5,2013-06-05T13:26:00Z,2013-06-05T13:45:00Z,2000,939,113230
3233237,2013,6,19,2013-06-19T07:26:00Z,2013-06-19T07:46:00Z,2000,939,57575
3233238,2013,6,6,2013-06-06T14:30:00Z,2013-06-06T14:50:00Z,2000,939,115920
3233239,2013,6,6,2013-06-06T13:29:00Z,2013-06-06T13:49:00Z,2000,939,122286
3233240,2013,6,6,2013-06-06T12:29:00Z,2013-06-06T12:49:00Z,2000,939,122291.99999999999
3233241,2013,6,18,2013-06-18T14:23:00Z,2013-06-18T14:43:00Z,2000,939,58960
3233242,2013,6,5,2013-06-05T12:29:00Z,2013-06-05T12:48:00Z,2000,939,114519
3233243,2013,6,8,2013-06-08T08:08:00Z,2013-06-08T08:29:00Z,2000,939,95424
3233244,2013,6,4,2013-06-04T09:08:00Z,2013-06-04T09:28:00Z,2000,939,105776
3233245,2013,6,4,2013-06-04T08:15:00Z,2013-06-04T08:35:00Z,2000,939,106029
3233246,2013,5,31,2013-05-31T18:40:00Z,2013-05-31T19:00:00Z,2000,939,88644
3233247,2013,6,18,2013-06-18T15:41:00Z,2013-06-18T16:00:00Z,2000,939,82620
3233248,2013,6,18,2013-06-18T16:40:00Z,2013-06-18T16:58:00Z,2000,939,72450
3233249,2013,6,8,2013-06-08T07:15:00Z,2013-06-08T07:35:00Z,2000,939,118468.99999999999
3233250,2013,6,4,2013-06-04T10:54:00Z,2013-06-04T11:14:00Z,2000,939,118193
3233251,2013,5,30,2013-05-30T09:20:00Z,2013-05-30T09:39:00Z,2000,939,83619
3233252,2013,6,5,2013-06-05T10:25:00Z,2013-06-05T10:46:00Z,2000,939,123546
3233253,2013,6,18,2013-06-18T18:22:00Z,2013-06-18T18:42:00Z,2000,939,95864
3233254,2013,6,17,2013-06-17T15:32:00Z,2013-06-17T15:54:00Z,2000,939,87792
3233255,2013,6,4,2013-06-04T15:25:00Z,2013-06-04T15:43:00Z,2000,939,126671.99999999999
3233324,2013,6,2,2013-06-02T09:34:00Z,2013-06-02T09:55:00Z,2000,939,92129
3233325,2013,6,14,2013-06-14T17:34:00Z,2013-06-14T17:54:00Z,2000,939,71276
3233326,2013,6,16,2013-06-16T12:54:00Z,2013-06-16T13:14:00Z,2000,939,42822
3233327,2013,6,16,2013-06-16T11:51:00Z,2013-06-16T12:10:00Z,2000,939,66392
3233328,2013,6,15,2013-06-15T14:45:00Z,2013-06-15T15:06:00Z,2000,939,104253
3233329,2013,6,20,2013-06-20T14:57:00Z,2013-06-20T15:17:00Z,2000,939,108592
3233330,2013,6,16,2013-06-16T10:30:00Z,2013-06-16T10:49:00Z,2000,939,64261
3233331,2013,6,2,2013-06-02T10:54:00Z,2013-06-02T11:13:00Z,2000,939,79234
3233332,2013,6,15,2013-06-15T13:56:00Z,2013-06-15T14:16:00Z,2000,939,93102
3233333,2013,5,31,2013-05-31T07:08:00Z,2013-05-31T07:27:00Z,2000,939,112000
3233334,2013,6,14,2013-06-14T18:54:00Z,2013-06-14T19:14:00Z,2000,939,66230
3233335,2013,6,2,2013-06-02T12:10:00Z,2013-06-02T12:30:00Z,2000,939,102510
3233336,2013,5,30,2013-05-30T18:24:00Z,2013-05-30T18:41:00Z,2000,939,111887.99999999999
3233337,2013,6,15,2013-06-15T07:39:00Z,2013-06-15T07:57:00Z,2000,939,76140
3233338,2013,6,15,2013-06-15T12:33:00Z,2013-06-15T12:53:00Z,2000,939,77830
3233339,2013,6,2,2013-06-02T13:27:00Z,2013-06-02T13:46:00Z,2000,939,95025
3233340,2013,6,15,2013-06-15T08:36:00Z,2013-06-15T08:54:00Z,2000,939,74340
3233341,2013,6,15,2013-06-15T10:00:00Z,2013-06-15T10:19:00Z,2000,939,72558
3233342,2013,6,20,2013-06-20T13:06:00Z,2013-06-20T13:25:00Z,2000,939,91863
3233343,2013,6,9,2013-06-09T16:46:00Z,2013-06-09T17:06:00Z,2000,939,90093
3233344,2013,6,2,2013-06-02T15:14:00Z,2013-06-02T15:33:00Z,2000,939,101638
3233345,2013,6,9,2013-06-09T14:46:00Z,2013-06-09T15:06:00Z,2000,939,62952
3233346,2013,6,9,2013-06-09T15:44:00Z,2013-06-09T16:05:00Z,2000,939,74044
3233347,2013,6,15,2013-06-15T10:56:00Z,2013-06-15T11:15:00Z,2000,939,65772
3233348,2013,6,20,2013-06-20T12:08:00Z,2013-06-20T12:28:00Z,2000,939,76500
3233349,2013,6,9,2013-06-09T13:48:00Z,2013-06-09T14:07:00Z,2000,939,64462
3233350,2013,6,9,2013-06-09T12:35:00Z,2013-06-09T12:54:00Z,2000,939,78126
3233351,2013,6,20,2013-06-20T10:45:00Z,2013-06-20T11:05:00Z,2000,939,102416
3233352,2013,5,31,2013-05-31T10:52:00Z,2013-05-31T11:11:00Z,2000,939,85500
3233353,2013,6,9,2013-06-09T11:12:00Z,2013-06-09T11:32:00Z,2000,939,84448
3233354,2013,6,2,2013-06-02T16:45:00Z,2013-06-02T17:05:00Z,2000,939,93628
3233355,2013,6,9,2013-06-09T07:05:00Z,2013-06-09T07:25:00Z,2000,939,70798
3233356,2013,6,9,2013-06-09T07:51:00Z,2013-06-09T08:11:00Z,2000,939,88924
3233357,2013,6,20,2013-06-20T07:14:00Z,2013-06-20T07:34:00Z,2000,939,80444
3233256,2013,6,4,2013-06-04T13:48:00Z,2013-06-04T14:09:00Z,2000,939,119368.00000000001
3233257,2013,6,5,2013-06-05T08:51:00Z,2013-06-05T09:10:00Z,2000,939,114007.00000000001
3233258,2013,6,4,2013-06-04T16:31:00Z,2013-06-04T16:52:00Z,2000,939,124906
3233259,2013,6,17,2013-06-17T10:02:00Z,2013-06-17T10:22:00Z,2000,939,70252
3233260,2013,6,4,2013-06-04T12:43:00Z,2013-06-04T13:02:00Z,2000,939,115083
3233261,2013,6,17,2013-06-17T14:08:00Z,2013-06-17T14:28:00Z,2000,939,49128
3233262,2013,6,13,2013-06-13T08:15:00Z,2013-06-13T08:36:00Z,2000,939,118668
3233263,2013,6,21,2013-06-21T18:41:00Z,2013-06-21T18:59:00Z,2000,939,99912
3233264,2013,6,5,2013-06-05T07:06:00Z,2013-06-05T07:26:00Z,2000,939,128630
3233265,2013,6,17,2013-06-17T12:01:00Z,2013-06-17T12:23:00Z,2000,939,66928
3233266,2013,6,4,2013-06-04T18:56:00Z,2013-06-04T19:14:00Z,2000,939,125975.99999999999
3233267,2013,6,21,2013-06-21T17:41:00Z,2013-06-21T17:58:00Z,2000,939,91171
3233268,2013,6,13,2013-06-13T10:22:00Z,2013-06-13T10:42:00Z,2000,939,106468
3233269,2013,5,30,2013-05-30T07:26:00Z,2013-05-30T07:43:00Z,2000,939,84128
3233271,2013,6,13,2013-06-13T11:51:00Z,2013-06-13T12:11:00Z,2000,939,106689
3233272,2013,6,21,2013-06-21T12:13:00Z,2013-06-21T12:33:00Z,2000,939,130456.00000000001
3233273,2013,6,13,2013-06-13T12:53:00Z,2013-06-13T13:13:00Z,2000,939,90128
3233274,2013,5,31,2013-05-31T12:27:00Z,2013-05-31T12:46:00Z,2000,939,77522
3233275,2013,6,10,2013-06-10T10:51:00Z,2013-06-10T11:11:00Z,2000,939,128649
3233276,2013,5,30,2013-05-30T16:58:00Z,2013-05-30T17:15:00Z,2000,939,118664
3233277,2013,6,13,2013-06-13T14:04:00Z,2013-06-13T14:24:00Z,2000,939,94792
3233278,2013,6,21,2013-06-21T14:38:00Z,2013-06-21T14:57:00Z,2000,939,101660
3233279,2013,6,21,2013-06-21T16:06:00Z,2013-06-21T16:24:00Z,2000,939,98464
3233280,2013,5,30,2013-05-30T13:26:00Z,2013-05-30T13:41:00Z,2000,939,118400
3233281,2013,6,1,2013-06-01T07:03:00Z,2013-06-01T07:23:00Z,2000,939,65322.00000000001
3233282,2013,6,13,2013-06-13T14:59:00Z,2013-06-13T15:19:00Z,2000,939,107238
3233283,2013,6,21,2013-06-21T07:09:00Z,2013-06-21T07:29:00Z,2000,939,58711.99999999999
3233284,2013,6,1,2013-06-01T08:13:00Z,2013-06-01T08:33:00Z,2000,939,86190
3233285,2013,6,13,2013-06-13T16:03:00Z,2013-06-13T16:22:00Z,2000,939,110670
3233286,2013,6,1,2013-06-01T09:03:00Z,2013-06-01T09:24:00Z,2000,939,108976
3233287,2013,6,21,2013-06-21T08:52:00Z,2013-06-21T09:12:00Z,2000,939,79650
3233289,2013,6,21,2013-06-21T10:40:00Z,2013-06-21T11:00:00Z,2000,939,88580
3233358,2013,6,20,2013-06-20T09:33:00Z,2013-06-20T09:52:00Z,2000,939,74517
3233359,2013,6,3,2013-06-03T07:18:00Z,2013-06-03T07:38:00Z,2000,939,121075
3233360,2013,6,9,2013-06-09T09:11:00Z,2013-06-09T09:31:00Z,2000,939,87840
3233361,2013,6,9,2013-06-09T10:19:00Z,2013-06-09T10:39:00Z,2000,939,88146
3233363,2013,6,20,2013-06-20T08:35:00Z,2013-06-20T08:54:00Z,2000,939,78208
3233364,2013,6,3,2013-06-03T09:21:00Z,2013-06-03T09:40:00Z,2000,939,101067
3233365,2013,6,3,2013-06-03T12:08:00Z,2013-06-03T12:26:00Z,2000,939,92026
3233367,2013,5,31,2013-05-31T14:26:00Z,2013-05-31T14:46:00Z,2000,939,76560
3233368,2013,5,31,2013-05-31T17:37:00Z,2013-05-31T17:56:00Z,2000,939,107844
3233369,2013,6,19,2013-06-19T17:34:00Z,2013-06-19T17:54:00Z,2000,939,73164
3233370,2013,6,12,2013-06-12T16:55:00Z,2013-06-12T17:15:00Z,2000,939,120467
3233371,2013,6,8,2013-06-08T15:52:00Z,2013-06-08T16:12:00Z,2000,939,84500
3233372,2013,6,3,2013-06-03T10:56:00Z,2013-06-03T11:15:00Z,2000,939,110182
3233373,2013,6,3,2013-06-03T12:58:00Z,2013-06-03T13:17:00Z,2000,939,84525
3233374,2013,6,19,2013-06-19T15:56:00Z,2013-06-19T16:15:00Z,2000,939,50318
3233375,2013,6,8,2013-06-08T14:28:00Z,2013-06-08T14:48:00Z,2000,939,81900
3233376,2013,6,19,2013-06-19T14:25:00Z,2013-06-19T14:45:00Z,2000,939,67712
3233377,2013,6,3,2013-06-03T14:07:00Z,2013-06-03T14:26:00Z,2000,939,85225
3233378,2013,5,31,2013-05-31T08:13:00Z,2013-05-31T08:33:00Z,2000,939,121128
3233380,2013,6,3,2013-06-03T15:26:00Z,2013-06-03T15:46:00Z,2000,939,63491.00000000001
3233381,2013,6,8,2013-06-08T12:55:00Z,2013-06-08T13:14:00Z,2000,939,75213
3233382,2013,6,19,2013-06-19T13:03:00Z,2013-06-19T13:24:00Z,2000,939,77040
3233383,2013,6,7,2013-06-07T14:00:00Z,2013-06-07T14:20:00Z,2000,939,89441
3233384,2013,6,3,2013-06-03T16:33:00Z,2013-06-03T16:52:00Z,2000,939,97380
3233385,2013,6,18,2013-06-18T10:04:00Z,2013-06-18T10:23:00Z,2000,939,38420
3233387,2013,6,18,2013-06-18T12:27:00Z,2013-06-18T12:47:00Z,2000,939,54168
3233388,2013,6,6,2013-06-06T07:09:00Z,2013-06-06T07:28:00Z,2000,939,91509
3233389,2013,6,3,2013-06-03T18:07:00Z,2013-06-03T18:27:00Z,2000,939,99129
3233390,2013,5,31,2013-05-31T15:58:00Z,2013-05-31T16:18:00Z,2000,939,65100
3233392,2013,6,7,2013-06-07T08:54:00Z,2013-06-07T09:14:00Z,2000,939,95691
3233393,2013,6,6,2013-06-06T08:18:00Z,2013-06-06T08:39:00Z,2000,939,111834.00000000001
3233394,2013,6,5,2013-06-05T18:02:00Z,2013-06-05T18:23:00Z,2000,939,104880
3233395,2013,6,5,2013-06-05T16:34:00Z,2013-06-05T16:54:00Z,2000,939,97299
3233396,2013,6,7,2013-06-07T15:22:00Z,2013-06-07T15:42:00Z,2000,939,109098
3233397,2013,6,13,2013-06-13T07:06:00Z,2013-06-13T07:26:00Z,2000,939,121720
3233398,2013,6,6,2013-06-06T16:13:00Z,2013-06-06T16:33:00Z,2000,939,120891
3233399,2013,6,7,2013-06-07T10:54:00Z,2013-06-07T11:13:00Z,2000,939,105966
3233400,2013,6,6,2013-06-06T09:38:00Z,2013-06-06T09:58:00Z,2000,939,101808
3233401,2013,6,7,2013-06-07T12:23:00Z,2013-06-07T12:44:00Z,2000,939,124066
3233402,2013,5,30,2013-05-30T10:43:00Z,2013-05-30T11:02:00Z,2000,939,86907
3233403,2013,6,6,2013-06-06T18:06:00Z,2013-06-06T18:25:00Z,2000,939,88924
3234258,2013,7,4,2013-07-04T20:21:00Z,2013-07-04T20:39:00Z,584,32,127441.82548835999
3234259,2013,7,8,2013-07-08T12:53:00Z,2013-07-08T13:13:00Z,584,32,131670.026334
3234260,2013,7,8,2013-07-08T14:36:00Z,2013-07-08T14:57:00Z,584,32,147177
3234264,2013,7,20,2013-07-20T20:50:00Z,2013-07-20T21:04:00Z,584,32,95095
3234266,2013,7,17,2013-07-17T06:27:00Z,2013-07-17T06:47:00Z,584,32,137708
3234267,2013,7,13,2013-07-13T18:40:00Z,2013-07-13T19:01:00Z,584,32,119870.99999999999
3234268,2013,7,7,2013-07-07T11:32:00Z,2013-07-07T11:51:00Z,584,32,127400
3234269,2013,7,7,2013-07-07T10:46:00Z,2013-07-07T11:05:00Z,584,32,116655
3234271,2013,7,20,2013-07-20T18:51:00Z,2013-07-20T19:11:00Z,584,32,126179.99999999999
3234273,2013,7,16,2013-07-16T20:45:00Z,2013-07-16T21:03:00Z,584,32,112860.99999999999
3234274,2013,7,7,2013-07-07T12:16:00Z,2013-07-07T12:35:00Z,584,32,131819
3234275,2013,7,20,2013-07-20T13:25:00Z,2013-07-20T13:46:00Z,584,32,131744
3234276,2013,7,20,2013-07-20T19:47:00Z,2013-07-20T20:07:00Z,584,32,134478
3234278,2013,7,17,2013-07-17T20:34:00Z,2013-07-17T20:52:00Z,584,32,114075
3234279,2013,7,8,2013-07-08T06:14:00Z,2013-07-08T06:34:00Z,584,32,126909.99999999999
3234280,2013,7,8,2013-07-08T07:53:00Z,2013-07-08T08:11:00Z,584,32,119955
3234281,2013,7,8,2013-07-08T07:07:00Z,2013-07-08T07:25:00Z,584,32,140767
3234282,2013,7,8,2013-07-08T08:36:00Z,2013-07-08T08:54:00Z,584,32,152975
3234283,2013,7,7,2013-07-07T19:54:00Z,2013-07-07T20:14:00Z,584,32,125000.99999999999
3234284,2013,7,7,2013-07-07T13:44:00Z,2013-07-07T14:03:00Z,584,32,134325
3234285,2013,7,20,2013-07-20T11:54:00Z,2013-07-20T12:15:00Z,584,32,136704
3234286,2013,7,20,2013-07-20T09:01:00Z,2013-07-20T09:20:00Z,584,32,128420.99999999999
3234287,2013,7,12,2013-07-12T20:28:00Z,2013-07-12T20:49:00Z,584,32,125667.99999999999
3234289,2013,7,9,2013-07-09T07:13:00Z,2013-07-09T07:29:00Z,584,32,100943.99999999999
3234290,2013,7,7,2013-07-07T14:49:00Z,2013-07-07T15:04:00Z,584,32,87373
3234291,2013,7,20,2013-07-20T09:48:00Z,2013-07-20T10:07:00Z,584,32,146127
3234292,2013,7,12,2013-07-12T16:25:00Z,2013-07-12T16:45:00Z,584,32,130611
3234451,2013,7,14,2013-07-14T10:14:00Z,2013-07-14T10:34:00Z,584,32,124583.99999999999
3234452,2013,7,5,2013-07-05T20:34:00Z,2013-07-05T20:53:00Z,584,32,154167
3234454,2013,7,4,2013-07-04T13:44:00Z,2013-07-04T14:01:00Z,584,32,100242.99999999999
3234455,2013,7,4,2013-07-04T12:53:00Z,2013-07-04T13:13:00Z,584,32,119169.99999999999
3234456,2013,7,4,2013-07-04T06:38:00Z,2013-07-04T07:00:00Z,584,32,138226
3234457,2013,7,24,2013-07-24T17:45:00Z,2013-07-24T18:07:00Z,584,32,104448.99999999999
3234458,2013,7,25,2013-07-25T11:09:00Z,2013-07-25T11:29:00Z,584,32,144018
3234459,2013,7,5,2013-07-05T19:43:00Z,2013-07-05T20:03:00Z,584,32,148604
3234460,2013,7,4,2013-07-04T17:26:00Z,2013-07-04T17:46:00Z,584,32,123375.99999999999
3234462,2013,7,24,2013-07-24T08:04:00Z,2013-07-24T08:23:00Z,584,32,119035
3234463,2013,7,24,2013-07-24T06:15:00Z,2013-07-24T06:35:00Z,584,32,149526
3234464,2013,7,4,2013-07-04T18:43:00Z,2013-07-04T19:02:00Z,584,32,120571.99999999999
3234465,2013,7,24,2013-07-24T07:25:00Z,2013-07-24T07:45:00Z,584,32,124076.99999999999
3234468,2013,7,24,2013-07-24T08:51:00Z,2013-07-24T09:11:00Z,584,32,136276
3234469,2013,7,14,2013-07-14T07:40:00Z,2013-07-14T07:59:00Z,584,32,138381
3234470,2013,7,24,2013-07-24T16:04:00Z,2013-07-24T16:24:00Z,584,32,101644.99999999999
3234471,2013,7,14,2013-07-14T08:42:00Z,2013-07-14T09:02:00Z,584,32,126408
3234472,2013,7,5,2013-07-05T08:10:00Z,2013-07-05T08:31:00Z,584,32,115898.00000000001
3234473,2013,7,5,2013-07-05T06:15:00Z,2013-07-05T06:36:00Z,584,32,137396
3234476,2013,7,5,2013-07-05T18:25:00Z,2013-07-05T18:44:00Z,584,32,135240
3234477,2013,7,14,2013-07-14T06:45:00Z,2013-07-14T07:05:00Z,584,32,128983.99999999999
3234478,2013,7,21,2013-07-21T15:55:00Z,2013-07-21T16:16:00Z,584,32,117767.99999999999
3234480,2013,7,5,2013-07-05T17:30:00Z,2013-07-05T17:48:00Z,584,32,139120
3234481,2013,7,5,2013-07-05T09:19:00Z,2013-07-05T09:38:00Z,584,32,84963
3234483,2013,7,5,2013-07-05T10:19:00Z,2013-07-05T10:47:00Z,584,32,118300
3234293,2013,7,7,2013-07-07T19:00:00Z,2013-07-07T19:20:00Z,584,32,131744
3234294,2013,7,20,2013-07-20T10:49:00Z,2013-07-20T11:08:00Z,584,32,139499
3234295,2013,7,12,2013-07-12T10:28:00Z,2013-07-12T10:48:00Z,584,32,125837
3234296,2013,7,12,2013-07-12T17:13:00Z,2013-07-12T17:33:00Z,584,32,132880
3234297,2013,7,9,2013-07-09T08:01:00Z,2013-07-09T08:22:00Z,584,32,155680
3234298,2013,7,8,2013-07-08T09:42:00Z,2013-07-08T10:02:00Z,584,32,139695
3234299,2013,7,20,2013-07-20T06:31:00Z,2013-07-20T06:51:00Z,584,32,120620
3234300,2013,7,12,2013-07-12T08:08:00Z,2013-07-12T08:28:00Z,584,32,146804
3234301,2013,7,12,2013-07-12T11:27:00Z,2013-07-12T11:47:00Z,584,32,135660
3234302,2013,7,12,2013-07-12T15:41:00Z,2013-07-12T16:02:00Z,584,32,121973.99999999999
3234303,2013,7,12,2013-07-12T17:59:00Z,2013-07-12T18:19:00Z,584,32,122136
3234304,2013,7,7,2013-07-07T17:09:00Z,2013-07-07T17:28:00Z,584,32,120285.00000000001
3234305,2013,7,7,2013-07-07T16:06:00Z,2013-07-07T16:26:00Z,584,32,123192
3234306,2013,7,12,2013-07-12T14:46:00Z,2013-07-12T15:05:00Z,584,32,118851.99999999999
3234307,2013,7,8,2013-07-08T13:36:00Z,2013-07-08T13:57:00Z,584,32,111047.99999999999
3234309,2013,7,12,2013-07-12T09:10:00Z,2013-07-12T09:31:00Z,584,32,126732
3234310,2013,7,12,2013-07-12T18:46:00Z,2013-07-12T19:06:00Z,584,32,137640
3234311,2013,7,7,2013-07-07T18:00:00Z,2013-07-07T18:21:00Z,584,32,137940
3234312,2013,7,12,2013-07-12T12:31:00Z,2013-07-12T12:48:00Z,584,32,96187
3234314,2013,7,12,2013-07-12T13:54:00Z,2013-07-12T14:14:00Z,584,32,113208
3234315,2013,7,12,2013-07-12T07:14:00Z,2013-07-12T07:35:00Z,584,32,143232
3234316,2013,7,8,2013-07-08T15:37:00Z,2013-07-08T15:57:00Z,584,32,130598.99999999999
3234318,2013,7,8,2013-07-08T11:01:00Z,2013-07-08T11:21:00Z,584,32,132015
3234319,2013,7,8,2013-07-08T16:24:00Z,2013-07-08T16:45:00Z,584,32,152004
3234320,2013,7,19,2013-07-19T18:55:00Z,2013-07-19T19:15:00Z,584,32,128282.99999999999
3234322,2013,7,9,2013-07-09T09:51:00Z,2013-07-09T10:07:00Z,584,32,112217
3234323,2013,7,19,2013-07-19T18:03:00Z,2013-07-19T18:23:00Z,584,32,128975
3234325,2013,7,9,2013-07-09T16:03:00Z,2013-07-09T16:23:00Z,584,32,130644.00000000001
3234485,2013,7,5,2013-07-05T11:19:00Z,2013-07-05T11:40:00Z,584,32,131040
3234486,2013,7,16,2013-07-16T10:08:00Z,2013-07-16T10:30:00Z,584,32,121075
3234487,2013,7,5,2013-07-05T16:16:00Z,2013-07-05T16:36:00Z,584,32,122187
3234488,2013,7,5,2013-07-05T15:33:00Z,2013-07-05T15:51:00Z,584,32,126519.00000000001
3234489,2013,7,21,2013-07-21T13:58:00Z,2013-07-21T14:19:00Z,584,32,113561.99999999999
3234490,2013,7,16,2013-07-16T11:07:00Z,2013-07-16T11:29:00Z,584,32,127763.99999999999
3234491,2013,7,13,2013-07-13T13:21:00Z,2013-07-13T13:40:00Z,584,32,108750
3234492,2013,7,13,2013-07-13T09:58:00Z,2013-07-13T10:15:00Z,584,32,31544.999999999996
